1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,answer
1.271135567783892,1.1595797898949474,1.1595797898949474,24.07703851925963,60.00600300150075,1682.169084542271,2909.0685342671336,4070.7953976988492,4693.055527763882,4693.055527763882,4401.2761380690345,3805.6578289144572,5244.753376688344,5244.753376688344,5246.5552776388195,4924.210605302651,4273.2036018009,3960.2301150575286,1888.4277138569284,1111.6438219109555,175.2871435717859,6.495747873936969,0
1.264632316158079,1.264632316158079,44.10305152576288,102.34667333666833,149.45422711355678,1782.6388194097049,2607.1900950475238,3855.8254127063533,4398.863931965983,5663.211105552777,5545.558779389695,5287.670835417709,6369.175087543772,6369.175087543772,6180.403701850925,2550.7978989494745,2550.7978989494745,1274.0670335167583,316.0895447723862,35.617808904452225,8.62631315657829,2.1220610305152574,0
1.7608804402201101,2.279639819909955,2.410705352676338,5.838419209604802,1440.03951975988,2715.072036018009,3890.0980490245124,5173.926963481741,5244.71335667834,5637.68484242121,5472.485742871436,4405.146073036518,3256.3026513256627,3256.3026513256627,2956.8289144572286,2672.973986993497,1416.0355177588795,1130.7948974487244,40.727863931965985,10.08504252126063,4.048524262131066,2.8049024512256127,0
2.6523261630815407,2.9674837418709354,1.294647323661831,2.417208604302151,3.5957978989494745,5.638819409704852,23.531265632816407,32.20710355177589,1512.6758379189596,3092.7903951975986,3793.9624812406205,4066.270135067534,4066.270135067534,2034.0325162581291,3123.969484742371,3499.616808404202,4960.206103051526,5143.131065532766,5271.16208104052,3932.52076038019,2849.248624312156,805.3491745872936,0
1.5642821410705352,3.4412206103051526,3.4412206103051526,41.40420210105052,1581.9424712356179,1581.9424712356179,2064.3256628314157,2164.9559779889946,1594.8279139569786,1218.0690345172586,1223.7338669334667,1174.9069534767384,1111.3771885942972,1837.4107053526764,1837.4107053526764,2714.9244622311157,2979.544772386193,2979.544772386193,2143.984492246123,1879.8164082041021,900.9454727363682,77.42221110555278,0
2.8419209604802402,4.268134067033516,38.06403201600801,38.06403201600801,51.57128564282141,90.89594797398699,199.08904452226113,236.1865932966483,1449.3856928464231,2794.3856928464234,4779.945472736368,4884.347173586793,5689.254127063532,5710.185592796398,6207.674337168584,6207.674337168584,5964.792896448224,3474.314157078539,3474.314157078539,1145.024012006003,223.1815907953977,20.913956978489246,0
3.7258629314657328,4.71935967983992,3.7943971985992997,3.9119559779889945,3.9119559779889945,7.966983491745873,11.637818909454728,14.134067033516759,1172.519259629815,3521.1295647823913,4407.0615307653825,5287.098049024512,3725.263631815908,3068.8929464732364,1750.8299149574786,1873.5572786393197,1873.5572786393197,1251.952476238119,513.7413706853426,26.566283141570786,12.24912456228114,8.421210605302651,0
2.8969484742371185,5.701350675337669,29.55877938969485,705.8614307153576,2917.7008504252126,3655.4932466233117,4758.923461730866,4343.439219609805,4014.472736368184,3791.167083541771,3084.120060030015,3666.7223611805903,3666.7223611805903,3887.8494247123563,4248.908454227114,2981.0990495247624,3066.4382191095547,2125.583291645823,1427.9729864932467,214.73686843421712,10.004502251125563,6.0775387693846925,0
3.2421210605302653,4.6838419209604805,6.936468234117059,25.260130065032516,1513.502751375688,1668.590295147574,2616.12156078039,2759.734367183592,2442.0095047523764,3356.2196098049026,2965.7803901950974,3017.4492246123064,3598.930965482741,3598.930965482741,1786.0120060030015,995.0135067533766,407.8864432216108,407.8864432216108,39.94147073536768,5.980490245122561,2.503751875937969,0.8099049524762382,0
20.275637818909455,951.448224112056,1134.5652826413207,3122.166583291646,3287.741870935468,2131.4217108554276,2131.4217108554276,1951.0860430215107,2882.3461730865433,3318.2991495747874,3176.7158579289644,1826.0525262631315,336.00200100050023,29.222611305652826,4.142571285642822,2.8199099549774886,2.8199099549774886,2.0660330165082543,1.9129564782391195,1.6518259129564783,1.3971985992996498,1.2106053026513257,1
7.129064532266133,7.129064532266133,8.964982491245623,10.8104052026013,9.47423711855928,2096.501250625313,3508.432216108054,4375.233116558279,3322.3556778389193,2539.8364182091045,3569.273636818409,3993.6463231615808,4189.494747373687,3927.7878939469733,3927.7878939469733,3382.8209104552275,2283.1010505252625,1523.56128064032,903.4637318659329,16.436218109054526,4.6008004002001,1.5907953976988494,1
8.430215107553776,8.430215107553776,7.190095047523762,6.325162581290646,2346.9109554777388,2346.9109554777388,3364.135567783892,4474.714357178589,3546.52076038019,2422.2131065532767,2582.751375687844,2487.133566783392,2961.847923961981,3177.4897448724364,2763.2201100550274,2165.295147573787,812.991495747874,812.991495747874,21.895947973986992,12.133066533266634,7.043521760880441,5.497248624312156,1
85.65332666333167,85.65332666333167,163.15607803901952,2465.870935467734,2465.870935467734,3157.8614307153575,3515.8069034517257,3111.872936468234,2098.7003501750874,2902.5817908954477,2960.1590795397697,3320.0765382691347,3094.44172086043,3320.0030015007505,3032.9569784892446,3032.9569784892446,2530.178089044522,1738.952976488244,1177.2981490745374,72.83941970985492,5.360680340170085,3.352176088044022,1
3.7093546773386694,5.595797898949475,5.356178089044522,2.293646823411706,2.293646823411706,1630.4337168584293,2932.880940470235,3986.053526763382,2978.415707853927,3084.544772386193,2331.3781890945475,2577.538269134567,2313.578789394697,2282.1075537768884,2300.5552776388195,2300.5552776388195,1316.1460730365181,614.4422211105552,197.20510255127564,15.218109054527263,9.099049524762382,4.895947973986994,1
1.0945472736368185,3.6258129064532265,6.063531765882941,6.063531765882941,24.935967983991997,78.86893446723361,189.4862431215608,211.47523761880942,1563.9904952476238,2829.503251625813,3951.783391695848,4590.8344172086045,4145.490245122562,4356.331665832917,4763.766883441721,4745.229114557279,5425.885442721361,4842.859929964982,4842.859929964982,3600.648824412206,4905.487743871936,3983.849924962481,0
1.773386693346674,8.072036018009005,9.636818409204603,9.188594297148574,8.730365182591296,8.730365182591296,61.82891445722861,73.97098549274638,2112.166583291646,3813.072536268134,5066.560780390195,5226.859929964982,3998.944972486243,3993.6128064032014,3700.1565782891444,3557.0990495247624,2436.7083541770885,1195.0905452726363,25.4152076038019,5.012006003001501,5.012006003001501,1.3011505752876438,0
3.2226113056528263,4.595297648824412,6.871935967983992,2151.32016008004,2151.32016008004,3182.7423711855927,4835.593796898449,3546.4762381190594,3859.015507753877,2864.817408704352,2354.4537268634317,1934.959979989995,666.3956978489244,19.788894447223612,4.308654327163582,4.308654327163582,1.3666833416708355,1.3886943471735869,1.3886943471735869,6.655827913956979,7.863431715857929,7.7893946973486745,0
18.629314657328663,26.449724862431214,1399.7858929464733,4115.465732866433,4115.465732866433,5956.025512756378,3661.559779889945,3661.559779889945,3284.7173586793397,2679.831915957979,3434.4357178589294,2357.36068034017,1668.3056528264133,1219.5882941470736,21.299149574787393,13.159579789894947,10.839419709854928,6.282141070535268,6.282141070535268,1.0190095047523762,1.016008004002001,1.9064532266133067,1
3.276138069034517,3.56128064032016,1455.7568784392197,1455.7568784392197,3455.776388194097,4742.685842921461,5442.697848924462,4988.616808404202,4280.333666833417,3381.6298149074537,3381.6298149074537,1951.3786893446722,1007.5187593796899,60.30165082541271,5.791895947973987,1.6578289144572287,1.6578289144572287,0.8374187093546773,1.991495747873937,2.2481240620310157,2.2771385692846424,1.2741370685342672,1
2.4657328664332168,3.289144572286143,28.65432716358179,1450.5782891445722,2436.812906453227,2436.812906453227,3267.585292646323,3372.2786393196598,2951.473736868434,2123.1930965482743,1096.3581790895448,230.59629814907453,145.7073536768384,145.7073536768384,129.27163581790896,5.387693846923462,2.771885942971486,53.79289644822411,54.80440220110055,54.80440220110055,55.070535267633815,7.903451725862931,0
1.641320660330165,1171.8839419709855,2548.0890445222612,4119.0470235117555,4077.065532766383,4077.065532766383,3743.5952976488243,3743.5952976488243,3792.597298649325,3967.607303651826,2456.8034017008504,1266.9849924962482,632.3586793396698,632.3586793396698,12.402201100550275,4.766883441720861,2.9544772386193094,2.7948974487243623,2.1520760380190094,2.1520760380190094,2.0425212606303154,6.943971985992997,0
20.45822911455728,1614.326663331666,2963.9774887443723,4010.0900450225113,4043.5067533766883,3032.710855427714,3032.710855427714,2397.920460230115,1303.4207103551776,475.61630815407705,40.09654827413707,28.21560780390195,27.13256628314157,27.13256628314157,4.341170585292646,3.009504752376188,3.6053026513256627,2.795897948974487,2.405702851425713,2.405702851425713,2.3506753376688345,2.264632316158079,1
6.098549274637318,10.616808404202102,38.86143071535768,2186.4362181090546,3152.6053026513255,3152.6053026513255,4794.854927463732,4794.854927463732,4357.962981490746,4986.206603301651,4114.894447223612,4114.894447223612,2543.3166583291645,2543.3166583291645,1652.5317658829415,1212.3021510755377,688.5652826413207,84.46673336668334,4.9224612306153075,1.7143571785892946,1.7143571785892946,89.40270135067534,0
0.6068034017008505,0.7133566783391696,1.8124062031015509,2.60280140070035,1340.6923461730864,2971.1955977988996,4229.164582291146,4229.164582291146,4846.007003501751,4047.247123561781,4422.47523761881,4055.2466233116556,4251.343671835918,4251.343671835918,3232.36068034017,2166.8014007003503,783.9704852426213,510.32516258129067,101.80490245122562,101.80490245122562,13.132566283141571,1.8949474737368683,0
1.271135567783892,1.5407703851925962,1.1860930465232615,1.069534767383692,1.3686843421710855,1.3886943471735869,1.3886943471735869,1486.1150575287643,2000.4217108554278,2974.4532266133065,3055.4207103551776,2711.7168584292144,4198.690345172587,4198.690345172587,3781.093046523262,4255.263131565783,3574.6348174087043,4240.662331165583,4445.870435217609,4445.870435217609,4085.511255627814,2149.1380690345172,0
1.456728364182091,1.6628314157078539,1.1775887943971985,2.3646823411705853,3.2286143071535767,3.328664332166083,3.328664332166083,1363.9469734867434,2420.751375687844,3082.1305652826413,3955.2611305652827,3150.865432716358,4162.338169084543,4162.338169084543,3269.7458729364685,2909.9729864932465,2709.2201100550274,2673.9634817408705,2802.062531265633,2802.062531265633,3855.7578789394697,4238.592796398199,1
274.2191095547774,279.2296148074037,608.760380190095,2361.704852426213,4399.715857928964,4409.185092546273,6220.2056028014,5814.989494747374,5646.436218109055,5763.914457228614,5048.751375687844,3692.167083541771,3636.1495747873937,3636.1495747873937,4415.27963981991,4314.210105052526,4521.256128064032,2919.330165082541,1747.9729864932467,1747.9729864932467,70.79789894947474,17.590795397698848,1
